pid	graphType	setIndex	obsIndex	edgeAB.true	edgeAC.true	edgeBC.true	activations.A	activations.B	activations.C	explanation.node1	explanation.node2	explanation.nodes_active	explanation.cause	edgeAB.response	edgeAC.response	edgeBC.response	responseTime
148	common_cause	2	4	forward	forward	none	False	False	False	A	B	False	False	none	forward	none	6399
148	common_cause	2	5	forward	forward	none	True	True	True	B	A	True	False	none	forward	none	13513
148	common_cause	2	6	forward	forward	none	True	True	True	B	A	True	False	none	forward	none	4189
148	common_cause	2	7	forward	forward	none	False	False	False	B	A	False	False	none	forward	none	4669
148	common_cause	2	8	forward	forward	none	False	False	False	A	C	False	True	none	forward	none	8058
148	common_cause	2	9	forward	forward	none	True	True	True	B	C	True	False	none	forward	none	7848
148	skip	3	0	backward	backward	forward	True	True	True	A	B	True	False	none	none	none	10450
148	skip	3	1	backward	backward	forward	True	True	True	A	C	True	False	backward	none	backward	29903
148	skip	3	2	backward	backward	forward	True	True	True	A	C	True	False	backward	none	backward	4073
148	skip	3	3	backward	backward	forward	True	True	True	B	A	True	True	backward	none	backward	3386
148	skip	3	4	backward	backward	forward	True	True	True	B	C	True	False	backward	none	backward	3183
148	skip	3	5	backward	backward	forward	True	True	True	B	A	True	True	backward	none	backward	2341
148	skip	3	6	backward	backward	forward	True	True	True	C	A	True	True	backward	none	backward	3881
148	skip	3	7	backward	backward	forward	False	False	False	A	B	False	False	backward	none	backward	5425
148	skip	3	8	backward	backward	forward	True	True	True	C	B	True	False	backward	none	backward	2930
148	skip	3	9	backward	backward	forward	True	True	True	B	C	True	True	backward	none	backward	3330
148	pair	4	0	none	backward	none	True	True	True	B	A	True	False	none	backward	none	16834
148	pair	4	1	none	backward	none	False	True	False	A	C	False	False	none	backward	none	10191
148	pair	4	2	none	backward	none	False	False	False	B	A	False	False	none	backward	backward	49637
148	pair	4	3	none	backward	none	False	True	False	A	C	False	False	none	backward	backward	7107
148	pair	4	4	none	backward	none	False	True	False	A	C	False	False	none	backward	backward	3676
148	pair	4	5	none	backward	none	False	False	False	A	C	False	False	none	backward	backward	7119
148	pair	4	6	none	backward	none	True	False	True	C	A	True	True	none	backward	backward	7274
148	pair	4	7	none	backward	none	True	True	True	C	B	True	False	forward	backward	none	39725
148	pair	4	8	none	backward	none	True	True	True	A	B	True	False	none	backward	forward	42874
148	pair	4	9	none	backward	none	False	True	False	A	C	False	False	none	backward	none	26666
148	separate	5	0	none	none	none	True	True	True	B	C	True	False	none	forward	none	23371
148	separate	5	1	none	none	none	True	True	False	B	A	True	False	none	forward	none	16830
148	separate	5	2	none	none	none	False	False	False	A	B	False	False	none	backward	none	30018
148	separate	5	3	none	none	none	True	True	True	C	A	True	False	none	forward	none	15102
148	separate	5	4	none	none	none	False	True	True	B	C	True	False	none	forward	none	6379
148	separate	5	5	none	none	none	True	False	False	B	C	False	False	none	forward	none	6582
148	separate	5	6	none	none	none	False	True	True	B	C	True	False	none	forward	none	4190
148	separate	5	7	none	none	none	True	False	True	C	A	True	False	none	forward	none	22815
148	separate	5	8	none	none	none	True	False	True	C	A	True	False	none	forward	none	4577
148	separate	5	9	none	none	none	True	False	True	A	C	True	False	backward	forward	none	19811
149	line	0	0	backward	forward	none	True	True	True	A	C	True	False	forward	forward	forward	56108
149	line	0	1	backward	forward	none	True	True	True	B	C	True	True	forward	forward	forward	4918
149	line	0	2	backward	forward	none	True	False	True	A	C	True	True	forward	forward	backward	27362
149	line	0	3	backward	forward	none	True	True	True	A	B	True	False	forward	forward	backward	13129
149	line	0	4	backward	forward	none	True	True	True	A	B	True	False	forward	forward	backward	6265
149	line	0	5	backward	forward	none	True	True	True	A	C	True	True	forward	forward	backward	2682
149	line	0	6	backward	forward	none	True	True	True	B	A	True	True	forward	forward	backward	3755
149	line	0	7	backward	forward	none	False	False	False	C	B	False	False	forward	forward	backward	15196
149	line	0	8	backward	forward	none	True	True	False	B	A	True	True	forward	forward	backward	14544
149	line	0	9	backward	forward	none	False	False	False	B	C	False	True	forward	forward	backward	3631
149	separate	1	0	none	none	none	False	True	False	A	C	False	False	none	none	none	17001
149	separate	1	1	none	none	none	False	False	True	B	A	False	False	none	none	none	7974
149	separate	1	2	none	none	none	True	False	True	A	C	True	False	none	none	none	20683
149	separate	1	3	none	none	none	True	True	False	A	B	True	False	none	none	none	8786
149	separate	1	4	none	none	none	False	True	True	B	C	True	False	none	none	none	9994
149	separate	1	5	none	none	none	False	True	True	C	B	True	False	none	none	none	16890
149	separate	1	6	none	none	none	False	True	True	C	B	True	False	none	none	backward	15075
149	separate	1	7	none	none	none	True	False	False	B	C	False	False	none	none	backward	4775
149	separate	1	8	none	none	none	True	False	True	C	A	True	False	none	none	forward	6995
149	separate	1	9	none	none	none	True	False	True	C	A	True	False	none	forward	forward	19441
149	common_effect	2	0	backward	backward	none	True	True	False	A	B	True	False	forward	none	none	13923
149	common_effect	2	1	backward	backward	none	True	True	True	B	C	True	False	forward	none	none	5251
149	common_effect	2	2	backward	backward	none	True	False	True	C	A	True	False	forward	forward	none	12593
149	common_effect	2	3	backward	backward	none	True	False	True	A	C	True	False	forward	forward	none	4594
149	common_effect	2	4	backward	backward	none	True	True	True	A	B	True	False	forward	forward	none	5242
149	common_effect	2	5	backward	backward	none	True	True	False	B	A	True	True	forward	forward	none	6561
149	common_effect	2	6	backward	backward	none	True	True	True	A	B	True	False	forward	forward	none	3010
149	common_effect	2	7	backward	backward	none	True	False	True	A	C	True	False	backward	backward	none	35163
149	common_effect	2	8	backward	backward	none	True	False	True	C	A	True	True	backward	backward	none	3541
149	common_effect	2	9	backward	backward	none	True	True	False	A	B	True	False	backward	backward	none	4634
149	pair	3	0	forward	none	none	False	False	False	A	C	False	False	none	none	none	5290
149	pair	3	1	forward	none	none	True	True	True	C	A	True	False	forward	none	forward	12911
149	pair	3	2	forward	none	none	False	False	True	A	B	False	True	forward	none	forward	8691
149	pair	3	3	forward	none	none	False	False	True	A	B	False	True	forward	none	forward	7711
149	pair	3	4	forward	none	none	True	True	True	A	C	True	False	forward	none	forward	4263
149	pair	3	5	forward	none	none	False	False	False	B	A	False	False	forward	none	forward	2694
149	pair	3	6	forward	none	none	True	True	False	A	B	True	True	forward	none	forward	5582
149	pair	3	7	forward	none	none	True	True	True	C	A	True	False	forward	none	forward	1928
149	pair	3	8	forward	none	none	True	True	True	B	A	True	False	forward	none	forward	3488
149	pair	3	9	forward	none	none	True	True	True	A	B	True	True	forward	none	forward	2158
149	common_cause	4	0	none	backward	backward	False	False	False	A	B	False	False	none	none	none	3142
149	common_cause	4	1	none	backward	backward	True	True	True	B	C	True	False	forward	none	forward	7377
149	common_cause	4	2	none	backward	backward	True	True	True	A	C	True	False	forward	none	forward	3660
149	common_cause	4	3	none	backward	backward	False	True	True	C	B	True	True	forward	none	forward	24274
149	common_cause	4	4	none	backward	backward	False	False	False	C	B	False	True	forward	none	forward	2817
149	common_cause	4	5	none	backward	backward	True	False	True	A	C	True	False	none	forward	forward	31451
149	common_cause	4	6	none	backward	backward	False	False	False	C	A	False	True	none	forward	forward	1914
149	common_cause	4	7	none	backward	backward	True	True	True	A	C	True	False	none	forward	forward	3696
149	common_cause	4	8	none	backward	backward	True	True	True	C	B	True	True	none	forward	forward	1870
149	common_cause	4	9	none	backward	backward	True	True	True	A	B	True	False	none	forward	forward	1512
149	skip	5	0	forward	forward	backward	False	True	True	B	C	True	False	none	none	forward	9908
149	skip	5	1	forward	forward	backward	True	True	True	B	A	True	False	none	forward	forward	13503
149	skip	5	2	forward	forward	backward	False	False	False	B	C	False	False	none	forward	forward	3634
149	skip	5	3	forward	forward	backward	True	True	True	C	B	True	False	none	forward	forward	3565
149	skip	5	4	forward	forward	backward	True	True	True	A	B	True	False	none	forward	forward	3298
149	skip	5	5	forward	forward	backward	False	False	False	C	A	False	False	none	forward	forward	1769
149	skip	5	6	forward	forward	backward	True	True	True	A	B	True	True	none	forward	forward	1993
149	skip	5	7	forward	forward	backward	True	True	True	C	A	True	False	none	forward	forward	1421
149	skip	5	8	forward	forward	backward	True	True	True	C	A	True	False	forward	forward	forward	15420
149	skip	5	9	forward	forward	backward	False	False	False	C	B	False	True	forward	forward	forward	2182
151	line	0	0	backward	forward	none	False	False	True	A	B	False	False	none	backward	backward	53271
151	line	0	1	backward	forward	none	True	True	True	C	A	True	False	backward	backward	backward	26785
151	line	0	2	backward	forward	none	True	True	True	A	B	True	False	forward	forward	none	11612
151	line	0	3	backward	forward	none	True	True	True	C	A	True	False	forward	none	forward	22819
151	line	0	4	backward	forward	none	True	True	True	B	C	True	True	backward	backward	none	8002
151	line	0	5	backward	forward	none	True	True	True	C	B	True	False	forward	forward	none	10313
151	line	0	6	backward	forward	none	False	False	False	A	B	False	False	none	none	none	11232
151	line	0	7	backward	forward	none	True	False	True	C	A	True	False	none	forward	forward	14862
151	line	0	8	backward	forward	none	False	False	False	A	B	False	False	none	none	none	7846
151	line	0	9	backward	forward	none	False	False	False	C	A	False	False	forward	none	forward	9029
151	pair	1	0	backward	none	none	False	False	False	C	B	False	False	forward	none	forward	15613
151	pair	1	1	backward	none	none	True	True	False	B	A	True	True	forward	none	none	21176
151	pair	1	2	backward	none	none	False	True	True	C	B	True	False	backward	none	forward	22005
151	pair	1	3	backward	none	none	True	False	True	C	A	True	False	forward	forward	none	16373
151	pair	1	4	backward	none	none	False	False	True	B	A	False	True	none	backward	backward	23752
151	pair	1	5	backward	none	none	False	False	True	B	A	False	True	forward	backward	none	19457
151	pair	1	6	backward	none	none	False	False	True	B	A	False	True	none	backward	backward	15313
151	pair	1	7	backward	none	none	False	False	True	A	B	False	False	forward	backward	none	11707
151	pair	1	8	backward	none	none	True	True	False	A	B	True	False	forward	forward	none	12376
151	pair	1	9	backward	none	none	True	True	False	B	A	True	True	forward	none	backward	11279
151	skip	2	0	forward	backward	backward	False	False	False	C	B	False	True	forward	forward	none	7272
151	skip	2	1	forward	backward	backward	True	True	True	A	B	True	True	forward	none	forward	6775
151	skip	2	2	forward	backward	backward	False	True	False	C	A	False	True	backward	none	forward	6390
151	skip	2	3	forward	backward	backward	True	True	True	C	A	True	True	forward	forward	none	6187
151	skip	2	4	forward	backward	backward	False	False	False	C	B	False	True	forward	none	forward	6404
151	skip	2	5	forward	backward	backward	False	False	False	B	A	False	False	forward	forward	none	4819
151	skip	2	6	forward	backward	backward	False	True	False	C	A	False	True	backward	none	forward	7514
151	skip	2	7	forward	backward	backward	False	False	False	A	B	False	True	forward	none	forward	7729
151	skip	2	8	forward	backward	backward	False	False	False	B	C	False	False	none	backward	backward	9672
151	skip	2	9	forward	backward	backward	False	False	False	B	A	False	False	backward	none	forward	7936
151	common_cause	3	0	forward	forward	none	True	False	True	A	C	True	False	forward	forward	none	10397
151	common_cause	3	1	forward	forward	none	True	True	True	C	A	True	False	forward	forward	forward	3798
151	common_cause	3	2	forward	forward	none	True	True	True	A	B	True	True	forward	forward	none	7101
151	common_cause	3	3	forward	forward	none	False	False	False	C	A	False	False	none	none	none	8212
151	common_cause	3	4	forward	forward	none	True	True	True	B	C	True	False	forward	forward	none	3661
151	common_cause	3	5	forward	forward	none	False	False	False	C	B	False	False	forward	forward	none	3754
151	common_cause	3	6	forward	forward	none	True	True	True	A	B	True	True	forward	none	forward	4522
151	common_cause	3	7	forward	forward	none	False	False	False	A	B	False	True	forward	forward	none	5105
151	common_cause	3	8	forward	forward	none	False	False	False	C	B	False	False	forward	none	forward	4248
151	common_cause	3	9	forward	forward	none	True	True	False	B	A	True	False	forward	forward	none	4751
151	common_effect	4	0	forward	none	backward	True	False	False	C	B	False	True	forward	none	forward	7768
151	common_effect	4	1	forward	none	backward	True	True	True	C	B	True	True	forward	none	forward	2784
151	common_effect	4	2	forward	none	backward	True	True	True	A	B	True	False	forward	forward	none	3021
151	common_effect	4	3	forward	none	backward	False	True	True	C	B	True	True	none	backward	forward	9396
151	common_effect	4	4	forward	none	backward	True	True	False	B	A	True	False	forward	forward	forward	5100
151	common_effect	4	5	forward	none	backward	True	True	False	B	A	True	False	forward	none	forward	3067
151	common_effect	4	6	forward	none	backward	False	True	True	C	B	True	True	backward	none	forward	6604
151	common_effect	4	7	forward	none	backward	True	True	True	C	A	True	False	forward	forward	none	3849
151	common_effect	4	8	forward	none	backward	False	True	False	C	A	False	False	backward	none	forward	20192
151	common_effect	4	9	forward	none	backward	True	False	False	C	B	False	True	forward	forward	none	6174
151	separate	5	0	none	none	none	True	False	False	B	C	False	False	forward	none	forward	6054
151	separate	5	1	none	none	none	False	True	True	C	B	True	False	backward	none	forward	7056
151	separate	5	2	none	none	none	True	True	True	C	B	True	False	forward	forward	none	5075
151	separate	5	3	none	none	none	True	False	True	A	C	True	False	none	forward	backward	6036
151	separate	5	4	none	none	none	False	True	True	B	C	True	False	none	forward	backward	6164
151	separate	5	5	none	none	none	False	True	True	C	B	True	False	none	backward	backward	4036
151	separate	5	6	none	none	none	False	False	True	B	A	False	False	none	backward	backward	19385
151	separate	5	7	none	none	none	True	False	False	C	B	False	False	forward	none	forward	11594
151	separate	5	8	none	none	none	False	True	False	A	C	False	False	backward	forward	none	13184
151	separate	5	9	none	none	none	True	False	False	C	B	False	False	forward	none	forward	9414
152	common_cause	0	0	backward	none	forward	False	True	True	C	B	True	False	forward	none	none	26778
152	common_cause	0	1	backward	none	forward	False	False	False	B	C	False	True	forward	none	forward	7272
152	common_cause	0	2	backward	none	forward	True	True	True	B	A	True	True	backward	none	forward	8140
152	common_cause	0	3	backward	none	forward	True	True	True	C	B	True	False	forward	none	forward	29714
152	common_cause	0	4	backward	none	forward	True	True	True	A	B	True	False	backward	none	backward	4701
152	common_cause	0	5	backward	none	forward	False	False	False	B	C	False	True	backward	none	forward	5538
152	common_cause	0	6	backward	none	forward	False	False	True	A	B	False	False	none	forward	none	21908
152	common_cause	0	7	backward	none	forward	False	False	False	B	C	False	True	none	forward	forward	8961
152	common_cause	0	8	backward	none	forward	True	True	True	B	C	True	True	none	none	forward	12714
152	common_cause	0	9	backward	none	forward	False	False	False	C	A	False	False	none	none	forward	13851
152	common_effect	1	0	forward	none	backward	True	False	False	C	B	False	True	none	none	backward	14824
152	common_effect	1	1	forward	none	backward	True	True	True	C	A	True	False	backward	none	none	14077
152	common_effect	1	2	forward	none	backward	False	True	True	B	C	True	False	none	forward	none	15903
152	common_effect	1	3	forward	none	backward	True	True	False	B	A	True	False	none	forward	backward	15262
152	common_effect	1	4	forward	none	backward	False	False	False	C	B	False	True	none	none	backward	16601
152	common_effect	1	5	forward	none	backward	True	True	False	A	B	True	True	forward	none	backward	10835
152	common_effect	1	6	forward	none	backward	False	False	False	A	C	False	False	backward	none	backward	75385
152	common_effect	1	7	forward	none	backward	True	True	False	B	A	True	False	forward	none	backward	5698
152	common_effect	1	8	forward	none	backward	False	True	True	B	C	True	False	forward	none	backward	3976
152	common_effect	1	9	forward	none	backward	False	True	False	C	A	False	False	forward	none	backward	7308
152	pair	2	0	none	none	forward	True	True	False	A	B	True	False	none	none	backward	16374
152	pair	2	1	none	none	forward	True	True	True	C	B	True	False	forward	none	none	5730
152	pair	2	2	none	none	forward	False	False	False	A	B	False	False	none	none	backward	5018
152	pair	2	3	none	none	forward	True	False	False	B	C	False	False	none	none	backward	9030
152	pair	2	4	none	none	forward	True	False	False	B	C	False	True	none	forward	backward	12926
152	pair	2	5	none	none	forward	True	True	True	C	A	True	False	none	forward	backward	6271
152	pair	2	6	none	none	forward	False	True	True	C	B	True	False	forward	none	forward	75568
152	pair	2	7	none	none	forward	False	False	False	A	B	False	False	backward	none	backward	12322
152	pair	2	8	none	none	forward	True	False	True	C	A	True	False	backward	none	forward	6201
152	pair	2	9	none	none	forward	False	True	True	C	B	True	False	backward	none	forward	4756
152	skip	3	0	forward	forward	forward	True	False	True	C	A	True	False	backward	none	none	39267
152	skip	3	1	forward	forward	forward	False	False	False	A	C	False	True	backward	none	forward	8879
152	skip	3	2	forward	forward	forward	False	False	True	A	B	False	True	backward	none	backward	9034
152	skip	3	3	forward	forward	forward	True	True	True	C	B	True	False	forward	none	forward	10063
152	skip	3	4	forward	forward	forward	True	True	True	A	C	True	True	forward	none	forward	3980
152	skip	3	5	forward	forward	forward	True	True	True	B	A	True	False	forward	backward	none	13736
152	skip	3	6	forward	forward	forward	True	True	True	A	B	True	True	forward	backward	none	3927
152	skip	3	7	forward	forward	forward	True	True	True	B	C	True	True	forward	none	forward	8308
152	skip	3	8	forward	forward	forward	False	False	False	A	C	False	True	forward	none	forward	8819
152	skip	3	9	forward	forward	forward	False	False	False	B	C	False	True	forward	none	forward	5366
152	line	4	0	backward	forward	none	True	True	False	B	A	True	True	backward	none	none	11224
152	line	4	1	backward	forward	none	False	False	False	B	C	False	True	backward	none	forward	3894
152	line	4	2	backward	forward	none	True	True	True	B	A	True	True	backward	none	forward	36747
152	line	4	3	backward	forward	none	True	True	True	C	B	True	False	forward	none	forward	10716
152	line	4	4	backward	forward	none	True	True	True	A	B	True	False	none	none	backward	188988
152	line	4	5	backward	forward	none	False	False	False	B	C	False	True	none	none	forward	6995
152	line	4	6	backward	forward	none	False	False	True	A	B	False	False	none	backward	none	10010
152	line	4	7	backward	forward	none	False	False	False	B	C	False	True	none	none	forward	7602
152	line	4	8	backward	forward	none	True	True	True	B	C	True	False	forward	forward	none	19533
152	line	4	9	backward	forward	none	False	False	False	C	A	False	False	none	none	forward	14339
152	separate	5	0	none	none	none	True	True	False	A	B	True	False	none	backward	backward	161082
152	separate	5	1	none	none	none	False	True	True	B	C	True	False	none	backward	backward	10064
152	separate	5	2	none	none	none	True	True	True	B	C	True	False	none	backward	backward	2751
152	separate	5	3	none	none	none	False	True	False	C	A	False	False	none	forward	backward	6567
152	separate	5	4	none	none	none	False	True	False	A	C	False	False	forward	none	none	24111
152	separate	5	5	none	none	none	True	False	True	A	C	True	False	none	backward	forward	10481
152	separate	5	6	none	none	none	False	True	True	C	B	True	False	none	backward	forward	5206
152	separate	5	7	none	none	none	True	True	True	B	A	True	False	forward	backward	none	13162
152	separate	5	8	none	none	none	False	True	False	A	C	False	False	forward	backward	none	4250
152	separate	5	9	none	none	none	True	False	False	B	C	False	False	forward	backward	none	5151
157	skip	0	0	backward	backward	forward	True	True	True	C	B	True	False	none	forward	none	27632
157	skip	0	1	backward	backward	forward	False	False	False	C	A	False	True	backward	backward	none	17553
157	skip	0	2	backward	backward	forward	False	False	False	C	B	False	False	backward	backward	none	7821
157	skip	0	3	backward	backward	forward	True	True	True	A	B	True	False	backward	backward	none	11792
157	skip	0	4	backward	backward	forward	True	True	False	A	B	True	False	backward	backward	none	16558
157	skip	0	5	backward	backward	forward	False	False	False	C	B	False	False	backward	backward	none	6718
157	skip	0	6	backward	backward	forward	False	False	False	B	C	False	True	backward	backward	none	4985
157	skip	0	7	backward	backward	forward	False	False	False	C	B	False	False	backward	backward	none	6013
157	skip	0	8	backward	backward	forward	True	True	True	B	C	True	True	none	backward	forward	49285
157	skip	0	9	backward	backward	forward	True	True	True	C	B	True	False	none	backward	forward	3572
157	separate	1	0	none	none	none	True	True	False	B	A	True	False	forward	none	none	11770
157	separate	1	1	none	none	none	False	True	True	C	B	True	False	forward	none	none	8380
157	separate	1	2	none	none	none	False	True	True	B	C	True	False	forward	forward	none	12907
157	separate	1	3	none	none	none	False	True	False	A	C	False	False	forward	none	none	4028
157	separate	1	4	none	none	none	True	True	False	B	A	True	False	forward	none	none	1952
157	separate	1	5	none	none	none	True	False	False	B	C	False	False	forward	none	none	3268
157	separate	1	6	none	none	none	True	True	True	C	B	True	False	forward	none	none	3264
157	separate	1	7	none	none	none	True	True	True	C	A	True	False	forward	none	none	8542
157	separate	1	8	none	none	none	True	True	True	A	B	True	False	none	none	none	57683
157	separate	1	9	none	none	none	True	True	False	A	B	True	False	none	none	none	4440
157	common_cause	2	0	forward	forward	none	True	True	False	B	A	True	False	forward	backward	none	31881
157	common_cause	2	1	forward	forward	none	True	True	True	A	C	True	True	forward	forward	none	10266
157	common_cause	2	2	forward	forward	none	True	True	True	C	A	True	False	forward	forward	none	5764
157	common_cause	2	3	forward	forward	none	False	False	False	C	B	False	False	forward	forward	none	3616
157	common_cause	2	4	forward	forward	none	True	True	True	B	A	True	False	forward	forward	none	2319
157	common_cause	2	5	forward	forward	none	True	False	True	C	A	True	False	forward	forward	none	5597
157	common_cause	2	6	forward	forward	none	False	False	False	C	B	False	False	forward	forward	none	4109
157	common_cause	2	7	forward	forward	none	True	False	True	C	A	True	False	forward	forward	none	3065
157	common_cause	2	8	forward	forward	none	False	False	False	A	B	False	True	forward	forward	none	2543
157	common_cause	2	9	forward	forward	none	True	False	True	A	C	True	True	forward	forward	none	2920
157	pair	3	0	none	none	forward	True	True	True	A	B	True	False	backward	backward	forward	23270
157	pair	3	1	none	none	forward	True	True	True	B	C	True	True	backward	backward	forward	4878
157	pair	3	2	none	none	forward	True	False	True	C	A	True	False	backward	none	forward	3853
157	pair	3	3	none	none	forward	True	False	False	B	C	False	True	backward	none	forward	3553
157	pair	3	4	none	none	forward	False	False	False	C	B	False	False	backward	none	forward	5142
157	pair	3	5	none	none	forward	True	True	True	C	A	True	False	backward	none	forward	3234
157	pair	3	6	none	none	forward	True	True	False	B	A	True	False	none	none	forward	8277
157	pair	3	7	none	none	forward	True	False	False	B	C	False	True	none	none	forward	2184
157	pair	3	8	none	none	forward	False	True	True	C	B	True	False	none	none	forward	2229
157	pair	3	9	none	none	forward	True	True	True	A	B	True	False	none	none	forward	2224
157	common_effect	4	0	none	forward	forward	True	True	True	C	B	True	False	none	none	none	19133
157	common_effect	4	1	none	forward	forward	True	False	True	A	C	True	True	none	forward	none	7585
157	common_effect	4	2	none	forward	forward	True	True	True	C	B	True	False	none	forward	none	12292
157	common_effect	4	3	none	forward	forward	True	True	True	C	B	True	False	none	forward	none	3748
157	common_effect	4	4	none	forward	forward	True	True	True	B	A	True	False	forward	forward	forward	15124
157	common_effect	4	5	none	forward	forward	True	True	True	A	C	True	True	forward	forward	forward	7266
157	common_effect	4	6	none	forward	forward	True	True	True	B	C	True	True	forward	forward	forward	3435
157	common_effect	4	7	none	forward	forward	True	True	True	B	A	True	False	forward	forward	forward	3834
157	common_effect	4	8	none	forward	forward	True	False	False	B	C	False	True	forward	none	forward	18633
157	common_effect	4	9	none	forward	forward	True	True	True	B	C	True	True	forward	none	forward	2822
157	line	5	0	backward	forward	none	False	True	False	C	A	False	False	none	forward	none	12801
157	line	5	1	backward	forward	none	True	True	True	A	C	True	True	none	forward	none	10509
157	line	5	2	backward	forward	none	False	False	True	B	A	False	True	backward	forward	none	5505
157	line	5	3	backward	forward	none	True	True	True	C	B	True	False	backward	forward	none	3340
157	line	5	4	backward	forward	none	True	True	True	C	B	True	False	backward	forward	none	733
157	line	5	5	backward	forward	none	False	False	False	A	B	False	False	backward	forward	none	5074
157	line	5	6	backward	forward	none	True	True	True	A	C	True	True	backward	forward	none	2216
157	line	5	7	backward	forward	none	True	True	True	B	C	True	True	backward	forward	none	4194
157	line	5	8	backward	forward	none	True	True	True	B	A	True	True	backward	forward	none	2680
157	line	5	9	backward	forward	none	False	False	False	C	A	False	False	backward	forward	none	4430
162	common_cause	0	0	none	backward	backward	True	False	False	B	C	False	False	none	none	none	14218
162	common_cause	0	1	none	backward	backward	False	False	False	B	C	False	False	none	none	none	2781
162	common_cause	0	2	none	backward	backward	False	False	False	C	A	False	True	none	none	none	791
162	common_cause	0	3	none	backward	backward	False	True	False	A	C	False	False	none	none	none	2396
162	common_cause	0	4	none	backward	backward	True	True	True	B	A	True	False	backward	backward	none	6600
162	common_cause	0	5	none	backward	backward	True	True	True	B	C	True	False	backward	backward	none	1210
162	common_cause	0	6	none	backward	backward	False	True	True	B	C	True	False	none	none	forward	3543
162	common_cause	0	7	none	backward	backward	True	True	True	C	B	True	True	backward	backward	none	3281
162	common_cause	0	8	none	backward	backward	True	True	True	B	C	True	False	backward	backward	none	704
162	common_cause	0	9	none	backward	backward	False	True	False	C	A	False	True	none	none	none	6540
162	skip	1	0	forward	forward	backward	False	False	False	C	B	False	True	none	none	none	1509
162	skip	1	1	forward	forward	backward	False	False	False	B	C	False	False	none	none	none	614
162	skip	1	2	forward	forward	backward	True	False	True	C	A	True	False	none	backward	none	2712
162	skip	1	3	forward	forward	backward	False	True	False	A	C	False	True	none	none	none	1832
162	skip	1	4	forward	forward	backward	True	True	True	C	A	True	False	backward	backward	none	5971
162	skip	1	5	forward	forward	backward	True	True	True	A	C	True	True	backward	backward	none	593
162	skip	1	6	forward	forward	backward	True	True	True	B	A	True	False	backward	backward	none	640
162	skip	1	7	forward	forward	backward	False	False	False	B	C	False	False	none	none	none	2562
162	skip	1	8	forward	forward	backward	True	True	False	A	B	True	True	backward	none	none	1641
162	skip	1	9	forward	forward	backward	False	False	False	A	B	False	True	none	none	none	1789
162	line	2	0	none	forward	backward	False	False	False	B	A	False	False	none	none	none	1015
162	line	2	1	none	forward	backward	False	False	False	A	B	False	True	none	none	none	871
162	line	2	2	none	forward	backward	False	False	False	C	A	False	False	none	none	none	537
162	line	2	3	none	forward	backward	False	True	True	C	B	True	False	none	none	forward	1775
162	line	2	4	none	forward	backward	False	True	False	A	C	False	True	none	none	forward	827
162	line	2	5	none	forward	backward	True	True	True	C	A	True	False	none	backward	forward	1421
162	line	2	6	none	forward	backward	False	True	True	C	B	True	True	none	backward	forward	897
162	line	2	7	none	forward	backward	True	True	False	A	B	True	False	none	backward	forward	525
162	line	2	8	none	forward	backward	True	True	True	C	B	True	True	none	backward	forward	150
162	line	2	9	none	forward	backward	True	True	True	B	A	True	False	none	backward	forward	390
162	pair	3	0	forward	none	none	False	False	False	A	B	False	True	none	none	none	3676
162	pair	3	1	forward	none	none	False	False	False	C	A	False	False	none	none	none	368
162	pair	3	2	forward	none	none	False	False	False	C	B	False	False	none	none	none	342
162	pair	3	3	forward	none	none	False	False	False	A	C	False	False	none	none	none	333
162	pair	3	4	forward	none	none	False	False	True	B	A	False	False	none	none	backward	3392
162	pair	3	5	forward	none	none	True	True	True	C	A	True	False	backward	none	backward	1740
162	pair	3	6	forward	none	none	False	False	False	B	A	False	False	backward	none	backward	168
162	pair	3	7	forward	none	none	True	True	False	B	A	True	False	backward	none	backward	328
162	pair	3	8	forward	none	none	True	True	False	A	B	True	True	backward	none	backward	318
162	pair	3	9	forward	none	none	True	True	True	B	C	True	False	backward	none	backward	362
162	common_effect	4	0	none	forward	forward	False	True	False	A	C	False	True	none	backward	forward	3899
162	common_effect	4	1	none	forward	forward	False	False	False	B	A	False	False	none	backward	forward	431
162	common_effect	4	2	none	forward	forward	False	False	False	C	A	False	False	none	backward	forward	368
162	common_effect	4	3	none	forward	forward	False	False	True	B	A	False	False	none	backward	forward	631
162	common_effect	4	4	none	forward	forward	False	False	False	B	A	False	False	none	backward	forward	378
162	common_effect	4	5	none	forward	forward	True	True	True	B	C	True	True	none	backward	forward	611
162	common_effect	4	6	none	forward	forward	True	True	True	A	B	True	False	none	backward	forward	294
162	common_effect	4	7	none	forward	forward	False	True	True	B	C	True	True	none	backward	forward	320
162	common_effect	4	8	none	forward	forward	False	True	True	C	B	True	False	none	backward	forward	336
162	common_effect	4	9	none	forward	forward	True	False	True	A	C	True	True	none	backward	forward	496
162	separate	5	0	none	none	none	False	True	False	C	A	False	False	forward	none	forward	5492
162	separate	5	1	none	none	none	False	False	False	C	A	False	False	forward	none	forward	144
162	separate	5	2	none	none	none	True	False	False	B	C	False	False	forward	none	forward	154
162	separate	5	3	none	none	none	False	True	True	C	B	True	False	forward	none	forward	138
162	separate	5	4	none	none	none	False	True	True	B	C	True	False	forward	none	forward	159
162	separate	5	5	none	none	none	False	False	False	A	C	False	False	forward	none	forward	263
