condition	seed	graphType	obsIndex	edge	response_sample	response_max	p_none	p_forward	p_backward
explanations	76	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	76	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	76	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	76	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	76	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	76	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	76	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	77	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	77	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	77	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	77	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	77	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	77	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	77	line	1000	AB	none	none	1.0	0.0	0.0
both	77	line	1000	AC	forward	forward	0.0	1.0	0.0
both	77	line	1000	BC	backward	backward	0.0	0.0	1.0
both	77	pair	1000	AB	none	none	1.0	0.0	0.0
both	77	pair	1000	AC	forward	forward	0.0	1.0	0.0
both	77	pair	1000	BC	none	none	1.0	0.0	0.0
both	77	separate	1000	AB	none	none	1.0	0.0	0.0
both	77	separate	1000	AC	none	none	1.0	0.0	0.0
both	77	separate	1000	BC	none	none	1.0	0.0	0.0
both	77	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	77	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	77	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	77	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	77	common_cause	1000	AC	backward	backward	0.0	0.2760758788	0.7239241212
activations	77	common_cause	1000	BC	backward	backward	0.0	0.1467180411	0.8532819589
activations	77	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	77	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	77	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	77	line	1000	AB	none	none	1.0	0.0	0.0
activations	77	line	1000	AC	forward	backward	-0.0	0.1804824098	0.8195175902
activations	77	line	1000	BC	forward	forward	0.0	0.6390351804	0.3609648196
activations	77	pair	1000	AB	none	none	1.0	0.0	0.0
activations	77	pair	1000	AC	forward	forward	0.0	0.7797699379	0.2202300621
activations	77	pair	1000	BC	none	none	1.0	0.0	0.0
activations	77	separate	1000	AB	none	none	1.0	0.0	0.0
activations	77	separate	1000	AC	none	none	1.0	0.0	0.0
activations	77	separate	1000	BC	none	none	1.0	0.0	0.0
activations	77	skip	1000	AB	backward	backward	0.0	0.0986272907	0.9013727093
activations	77	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	77	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	77	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	77	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	77	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	77	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
explanations	77	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
explanations	77	common_effect	1000	BC	none	none	1.0	0.0	0.0
explanations	77	line	1000	AB	none	none	1.0	0.0	0.0
explanations	77	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	77	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	77	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	77	pair	1000	AC	forward	forward	0.0	1.0	0.0
explanations	77	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	77	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	77	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	77	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	77	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	77	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	77	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	78	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	78	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	78	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	78	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	78	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	78	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	78	line	1000	AB	none	none	1.0	0.0	0.0
both	78	line	1000	AC	backward	backward	0.0	0.0	1.0
both	78	line	1000	BC	forward	forward	0.0	1.0	0.0
both	78	pair	1000	AB	none	none	1.0	0.0	0.0
both	78	pair	1000	AC	none	none	1.0	0.0	0.0
both	78	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	78	separate	1000	AB	none	none	1.0	0.0	0.0
both	78	separate	1000	AC	none	none	1.0	0.0	0.0
both	78	separate	1000	BC	none	none	1.0	0.0	0.0
both	78	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	78	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	78	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	78	common_cause	1000	AB	backward	backward	0.0	0.2454672555	0.7545327445
activations	78	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	78	common_cause	1000	BC	forward	forward	0.0	0.9494604689	0.0505395311
activations	78	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	78	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	78	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	78	line	1000	AB	none	none	1.0	0.0	0.0
activations	78	line	1000	AC	backward	backward	0.0	0.0254696462	0.9745303538
activations	78	line	1000	BC	backward	forward	0.0	0.7417586345	0.2582413655
activations	78	pair	1000	AB	none	none	1.0	0.0	0.0
activations	78	pair	1000	AC	none	none	1.0	0.0	0.0
activations	78	pair	1000	BC	backward	backward	0.0	0.3961717288	0.6038282712
activations	78	separate	1000	AB	none	none	1.0	0.0	0.0
activations	78	separate	1000	AC	none	none	1.0	0.0	0.0
activations	78	separate	1000	BC	none	none	1.0	0.0	0.0
activations	78	skip	1000	AB	backward	backward	0.0	0.4216310006	0.5783689994
activations	78	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	78	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	78	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
explanations	78	common_cause	1000	AC	none	none	1.0	0.0	0.0
explanations	78	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
explanations	78	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	78	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	78	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	78	line	1000	AB	none	none	1.0	0.0	0.0
explanations	78	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	78	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	78	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	78	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	78	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	78	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	78	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	78	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	78	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	78	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	78	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	79	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	79	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	79	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	79	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	79	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	79	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	79	line	1000	AB	backward	backward	0.0	0.0	1.0
both	79	line	1000	AC	none	none	1.0	0.0	0.0
both	79	line	1000	BC	backward	backward	0.0	0.0	1.0
both	79	pair	1000	AB	forward	forward	0.0	1.0	0.0
both	79	pair	1000	AC	none	none	1.0	0.0	0.0
both	79	pair	1000	BC	none	none	1.0	0.0	0.0
both	79	separate	1000	AB	none	none	1.0	0.0	0.0
both	79	separate	1000	AC	none	none	1.0	0.0	0.0
both	79	separate	1000	BC	none	none	1.0	0.0	0.0
both	79	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	79	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	79	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	79	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	79	common_cause	1000	AC	forward	backward	0.0	0.3414393645	0.6585606355
activations	79	common_cause	1000	BC	backward	backward	0.0	0.0160822335	0.9839177665
activations	79	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	79	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	79	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	79	line	1000	AB	backward	backward	0.0	0.0358847169	0.9641152831
activations	79	line	1000	AC	none	none	1.0	0.0	0.0
activations	79	line	1000	BC	backward	backward	0.0	0.0594286797	0.9405713203
activations	79	pair	1000	AB	forward	forward	0.0	0.741466587	0.258533413
activations	79	pair	1000	AC	none	none	1.0	0.0	0.0
activations	79	pair	1000	BC	none	none	1.0	0.0	0.0
activations	79	separate	1000	AB	none	none	1.0	0.0	0.0
activations	79	separate	1000	AC	none	none	1.0	0.0	0.0
activations	79	separate	1000	BC	none	none	1.0	0.0	0.0
activations	79	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	79	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	79	skip	1000	BC	backward	backward	0.0	0.1305063346	0.8694936654
explanations	79	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	79	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	79	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	79	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
explanations	79	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
explanations	79	common_effect	1000	BC	none	none	1.0	0.0	0.0
explanations	79	line	1000	AB	backward	backward	0.0	0.0	1.0
explanations	79	line	1000	AC	none	none	1.0	0.0	0.0
explanations	79	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	79	pair	1000	AB	forward	forward	0.0	1.0	0.0
explanations	79	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	79	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	79	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	79	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	79	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	79	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	79	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	79	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	80	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	80	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	80	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	80	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	80	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	80	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	80	line	1000	AB	forward	forward	0.0	1.0	0.0
both	80	line	1000	AC	none	none	1.0	0.0	0.0
both	80	line	1000	BC	forward	forward	0.0	1.0	0.0
both	80	pair	1000	AB	forward	forward	0.0	1.0	0.0
both	80	pair	1000	AC	none	none	1.0	0.0	0.0
both	80	pair	1000	BC	none	none	1.0	0.0	0.0
both	80	separate	1000	AB	none	none	1.0	0.0	0.0
both	80	separate	1000	AC	none	none	1.0	0.0	0.0
both	80	separate	1000	BC	none	none	1.0	0.0	0.0
both	80	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	80	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	80	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	80	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	80	common_cause	1000	AC	forward	backward	0.0	0.2871209137	0.7128790863
activations	80	common_cause	1000	BC	backward	backward	0.0	0.3190232375	0.6809767625
activations	80	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	80	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	80	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	80	line	1000	AB	forward	forward	0.0	0.5824983641	0.4175016359
activations	80	line	1000	AC	none	none	1.0	0.0	0.0
activations	80	line	1000	BC	forward	forward	0.0	0.8920618771	0.1079381229
activations	80	pair	1000	AB	forward	forward	0.0	0.6764541007	0.3235458993
activations	80	pair	1000	AC	none	none	1.0	0.0	0.0
activations	80	pair	1000	BC	none	none	1.0	0.0	0.0
activations	80	separate	1000	AB	none	none	1.0	0.0	0.0
activations	80	separate	1000	AC	none	none	1.0	0.0	0.0
activations	80	separate	1000	BC	none	none	1.0	0.0	0.0
activations	80	skip	1000	AB	forward	forward	0.0	0.7611447213	0.2388552787
activations	80	skip	1000	AC	forward	forward	-0.0	1.0	0.0
activations	80	skip	1000	BC	forward	forward	-0.0	1.0	0.0
explanations	80	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	80	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	80	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	80	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	80	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	80	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	80	line	1000	AB	forward	forward	0.0	1.0	0.0
explanations	80	line	1000	AC	none	none	1.0	0.0	0.0
explanations	80	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	80	pair	1000	AB	forward	forward	0.0	1.0	0.0
explanations	80	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	80	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	80	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	80	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	80	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	80	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	80	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	80	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	81	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
both	81	common_cause	1000	AC	none	none	1.0	0.0	0.0
both	81	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
both	81	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
both	81	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
both	81	common_effect	1000	BC	none	none	1.0	0.0	0.0
both	81	line	1000	AB	forward	forward	0.0	1.0	0.0
both	81	line	1000	AC	none	none	1.0	0.0	0.0
both	81	line	1000	BC	forward	forward	0.0	1.0	0.0
both	81	pair	1000	AB	none	none	1.0	0.0	0.0
both	81	pair	1000	AC	none	none	1.0	0.0	0.0
both	81	pair	1000	BC	forward	forward	0.0	1.0	0.0
both	81	separate	1000	AB	none	none	1.0	0.0	0.0
both	81	separate	1000	AC	none	none	1.0	0.0	0.0
both	81	separate	1000	BC	none	none	1.0	0.0	0.0
both	81	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	81	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	81	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	81	common_cause	1000	AB	backward	backward	-0.0	0.2130016449	0.7869983551
activations	81	common_cause	1000	AC	none	none	1.0	0.0	0.0
activations	81	common_cause	1000	BC	forward	forward	-0.0	0.5051849712	0.4948150288
activations	81	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
activations	81	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
activations	81	common_effect	1000	BC	none	none	1.0	0.0	0.0
activations	81	line	1000	AB	backward	backward	0.0	0.1654197035	0.8345802965
activations	81	line	1000	AC	none	none	1.0	0.0	0.0
activations	81	line	1000	BC	backward	backward	0.0	0.349219374	0.650780626
activations	81	pair	1000	AB	none	none	1.0	0.0	0.0
activations	81	pair	1000	AC	none	none	1.0	0.0	0.0
activations	81	pair	1000	BC	backward	backward	0.0	0.2792379758	0.7207620242
activations	81	separate	1000	AB	none	none	1.0	0.0	0.0
activations	81	separate	1000	AC	none	none	1.0	0.0	0.0
activations	81	separate	1000	BC	none	none	1.0	0.0	0.0
activations	81	skip	1000	AB	forward	forward	-0.0	1.0	0.0
activations	81	skip	1000	AC	forward	forward	-0.0	0.7611447213	0.2388552787
activations	81	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	81	common_cause	1000	AB	backward	backward	0.0	0.0	1.0
explanations	81	common_cause	1000	AC	none	none	1.0	0.0	0.0
explanations	81	common_cause	1000	BC	forward	forward	0.0	1.0	0.0
explanations	81	common_effect	1000	AB	backward	backward	0.0	0.0	1.0
explanations	81	common_effect	1000	AC	backward	backward	0.0	0.0	1.0
explanations	81	common_effect	1000	BC	none	none	1.0	0.0	0.0
explanations	81	line	1000	AB	forward	forward	0.0	1.0	0.0
explanations	81	line	1000	AC	none	none	1.0	0.0	0.0
explanations	81	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	81	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	81	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	81	pair	1000	BC	forward	forward	0.0	1.0	0.0
explanations	81	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	81	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	81	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	81	skip	1000	AB	forward	forward	0.0	1.0	0.0
explanations	81	skip	1000	AC	forward	forward	0.0	1.0	0.0
explanations	81	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	82	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	82	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	82	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	82	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	82	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	82	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	82	line	1000	AB	none	none	1.0	0.0	0.0
both	82	line	1000	AC	forward	forward	0.0	1.0	0.0
both	82	line	1000	BC	backward	backward	0.0	0.0	1.0
both	82	pair	1000	AB	none	none	1.0	0.0	0.0
both	82	pair	1000	AC	none	none	1.0	0.0	0.0
both	82	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	82	separate	1000	AB	none	none	1.0	0.0	0.0
both	82	separate	1000	AC	none	none	1.0	0.0	0.0
both	82	separate	1000	BC	none	none	1.0	0.0	0.0
both	82	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	82	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	82	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	82	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	82	common_cause	1000	AC	forward	backward	-0.0	0.4165816146	0.5834183854
activations	82	common_cause	1000	BC	backward	backward	-0.0	0.3374311078	0.6625688922
activations	82	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	82	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	82	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	82	line	1000	AB	none	none	1.0	0.0	0.0
activations	82	line	1000	AC	backward	backward	0.0	0.2269717665	0.7730282335
activations	82	line	1000	BC	forward	backward	0.0	0.4270874218	0.5729125782
activations	82	pair	1000	AB	none	none	1.0	0.0	0.0
activations	82	pair	1000	AC	none	none	1.0	0.0	0.0
activations	82	pair	1000	BC	backward	backward	-0.0	0.258533413	0.741466587
activations	82	separate	1000	AB	none	none	1.0	0.0	0.0
activations	82	separate	1000	AC	none	none	1.0	0.0	0.0
activations	82	separate	1000	BC	none	none	1.0	0.0	0.0
activations	82	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	82	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	82	skip	1000	BC	backward	backward	0.0	0.1305063346	0.8694936654
explanations	82	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	82	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	82	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	82	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	82	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	82	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	82	line	1000	AB	none	none	1.0	0.0	0.0
explanations	82	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	82	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	82	pair	1000	AB	none	none	1.0	0.0	0.0
explanations	82	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	82	pair	1000	BC	backward	backward	0.0	0.0	1.0
explanations	82	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	82	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	82	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	82	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	82	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	82	skip	1000	BC	backward	backward	0.0	0.0	1.0
both	83	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
both	83	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
both	83	common_cause	1000	BC	none	none	1.0	0.0	0.0
both	83	common_effect	1000	AB	none	none	1.0	0.0	0.0
both	83	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
both	83	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
both	83	line	1000	AB	none	none	1.0	0.0	0.0
both	83	line	1000	AC	forward	forward	0.0	1.0	0.0
both	83	line	1000	BC	backward	backward	0.0	0.0	1.0
both	83	pair	1000	AB	forward	forward	0.0	1.0	0.0
both	83	pair	1000	AC	none	none	1.0	0.0	0.0
both	83	pair	1000	BC	none	none	1.0	0.0	0.0
both	83	separate	1000	AB	none	none	1.0	0.0	0.0
both	83	separate	1000	AC	none	none	1.0	0.0	0.0
both	83	separate	1000	BC	none	none	1.0	0.0	0.0
both	83	skip	1000	AB	backward	backward	0.0	0.0	1.0
both	83	skip	1000	AC	backward	backward	0.0	0.0	1.0
both	83	skip	1000	BC	forward	forward	0.0	1.0	0.0
activations	83	common_cause	1000	AB	forward	forward	0.0	0.8821775501	0.1178224499
activations	83	common_cause	1000	AC	forward	forward	0.0	0.7536625266	0.2463374734
activations	83	common_cause	1000	BC	none	none	1.0	0.0	0.0
activations	83	common_effect	1000	AB	none	none	1.0	0.0	0.0
activations	83	common_effect	1000	AC	forward	forward	-0.0	1.0	0.0
activations	83	common_effect	1000	BC	forward	forward	-0.0	1.0	0.0
activations	83	line	1000	AB	none	none	1.0	0.0	0.0
activations	83	line	1000	AC	forward	forward	-0.0	0.7723671693	0.2276328307
activations	83	line	1000	BC	forward	backward	-0.0	0.1431211958	0.8568788042
activations	83	pair	1000	AB	forward	forward	0.0	0.9755797225	0.0244202775
activations	83	pair	1000	AC	none	none	1.0	0.0	0.0
activations	83	pair	1000	BC	none	none	1.0	0.0	0.0
activations	83	separate	1000	AB	none	none	1.0	0.0	0.0
activations	83	separate	1000	AC	none	none	1.0	0.0	0.0
activations	83	separate	1000	BC	none	none	1.0	0.0	0.0
activations	83	skip	1000	AB	backward	backward	0.0	0.0	1.0
activations	83	skip	1000	AC	backward	backward	0.0	0.0	1.0
activations	83	skip	1000	BC	forward	forward	0.0	0.7611447213	0.2388552787
explanations	83	common_cause	1000	AB	forward	forward	0.0	1.0	0.0
explanations	83	common_cause	1000	AC	forward	forward	0.0	1.0	0.0
explanations	83	common_cause	1000	BC	none	none	1.0	0.0	0.0
explanations	83	common_effect	1000	AB	none	none	1.0	0.0	0.0
explanations	83	common_effect	1000	AC	forward	forward	0.0	1.0	0.0
explanations	83	common_effect	1000	BC	forward	forward	0.0	1.0	0.0
explanations	83	line	1000	AB	none	none	1.0	0.0	0.0
explanations	83	line	1000	AC	forward	forward	0.0	1.0	0.0
explanations	83	line	1000	BC	backward	backward	0.0	0.0	1.0
explanations	83	pair	1000	AB	forward	forward	0.0	1.0	0.0
explanations	83	pair	1000	AC	none	none	1.0	0.0	0.0
explanations	83	pair	1000	BC	none	none	1.0	0.0	0.0
explanations	83	separate	1000	AB	none	none	1.0	0.0	0.0
explanations	83	separate	1000	AC	none	none	1.0	0.0	0.0
explanations	83	separate	1000	BC	none	none	1.0	0.0	0.0
explanations	83	skip	1000	AB	backward	backward	0.0	0.0	1.0
explanations	83	skip	1000	AC	backward	backward	0.0	0.0	1.0
explanations	83	skip	1000	BC	forward	forward	0.0	1.0	0.0
both	84	common_cause	1000	AB	none	none	1.0	0.0	0.0
both	84	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
both	84	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
both	84	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
both	84	common_effect	1000	AC	none	none	1.0	0.0	0.0
both	84	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
both	84	line	1000	AB	none	none	1.0	0.0	0.0
both	84	line	1000	AC	backward	backward	0.0	0.0	1.0
both	84	line	1000	BC	forward	forward	0.0	1.0	0.0
both	84	pair	1000	AB	none	none	1.0	0.0	0.0
both	84	pair	1000	AC	none	none	1.0	0.0	0.0
both	84	pair	1000	BC	backward	backward	0.0	0.0	1.0
both	84	separate	1000	AB	none	none	1.0	0.0	0.0
both	84	separate	1000	AC	none	none	1.0	0.0	0.0
both	84	separate	1000	BC	none	none	1.0	0.0	0.0
both	84	skip	1000	AB	forward	forward	0.0	1.0	0.0
both	84	skip	1000	AC	forward	forward	0.0	1.0	0.0
both	84	skip	1000	BC	backward	backward	0.0	0.0	1.0
activations	84	common_cause	1000	AB	none	none	1.0	0.0	0.0
activations	84	common_cause	1000	AC	backward	backward	-0.0	0.2391324702	0.7608675298
activations	84	common_cause	1000	BC	backward	backward	-0.0	0.075042303	0.924957697
activations	84	common_effect	1000	AB	forward	forward	-0.0	1.0	0.0
activations	84	common_effect	1000	AC	none	none	1.0	0.0	0.0
activations	84	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
activations	84	line	1000	AB	none	none	1.0	0.0	0.0
activations	84	line	1000	AC	backward	backward	-0.0	0.2566800986	0.7433199014
activations	84	line	1000	BC	backward	backward	0.0	0.3520989007	0.6479010993
activations	84	pair	1000	AB	none	none	1.0	0.0	0.0
activations	84	pair	1000	AC	none	none	1.0	0.0	0.0
activations	84	pair	1000	BC	backward	backward	0.0	0.1083979896	0.8916020104
activations	84	separate	1000	AB	none	none	1.0	0.0	0.0
activations	84	separate	1000	AC	none	none	1.0	0.0	0.0
activations	84	separate	1000	BC	none	none	1.0	0.0	0.0
activations	84	skip	1000	AB	forward	forward	-0.0	1.0	0.0
activations	84	skip	1000	AC	backward	backward	0.0	0.3712629441	0.6287370559
activations	84	skip	1000	BC	backward	backward	0.0	0.0	1.0
explanations	84	common_cause	1000	AB	none	none	1.0	0.0	0.0
explanations	84	common_cause	1000	AC	backward	backward	0.0	0.0	1.0
explanations	84	common_cause	1000	BC	backward	backward	0.0	0.0	1.0
explanations	84	common_effect	1000	AB	forward	forward	0.0	1.0	0.0
explanations	84	common_effect	1000	AC	none	none	1.0	0.0	0.0
explanations	84	common_effect	1000	BC	backward	backward	0.0	0.0	1.0
explanations	84	line	1000	AB	none	none	1.0	0.0	0.0
explanations	84	line	1000	AC	backward	backward	0.0	0.0	1.0
explanations	84	line	1000	BC	forward	forward	0.0	1.0	0.0
explanations	84	pair	1000	AB	none	none	1.0	0.0	0.0
